,Doctor name,Specialty,Overall rating,No. of reviews,Reviews,Review rating
2602,Dr. Johanna Choremis,Ophthalmologist,4.2,75,"She is by far the worse Ophtamologiste ... Bad attitude ..doesnt let you speak, doesnt listen to your concerns !You feel like a number when i went to see her with my mother ! Speaks in Greek to her other clients while my mother was waiting for her in her office ! Prescribed some medication that wasnt even needed !My mother Had to go consult another Doctor cause what she had given wasnt correct ! she should change Profession",2.0
2603,Dr. Johanna Choremis,Ophthalmologist,4.2,75,"I had my cornea transplanted by her 3 months ago. It is a miracle operation. I can finally see after many years of being almost blind in my left eye. She is a world class surgeon. She is kind,professional and above all human and compassionate. Thank you from the bottom of my heart Dr. Choremis. You have changed my life!",5.0
2604,Dr. Johanna Choremis,Ophthalmologist,4.2,75,"Ma mère s'est fait opérer pour une greffe de cornée. Je ne peut dire si elle est compétente ou non. Elle regarde les yeux des patients mais ne les regarde pas dans les yeux. Un vrai paquet de nerf. Elle est impatiente. Il ne faut pas lui poser aucune question. Pour les explications, demandez aux infirmières si vous avez la chance d'en rencontrer une, autrement allez sur internet.",3.0
2605,Dr. Johanna Choremis,Ophthalmologist,4.2,75,"My mother was extremely happy with her. She had a cataract surgery and then a cornea tansplant on her right eye. Although her recovery from the cornea transplant was difficult, Dr. Choremis followed her closely and was great. She is very knowledgeable and reassured my mom that she will see better with time. My mom already sees a considerable difference in her vision. It was worth the pain. She will definitetly have the surgery fdone on the left eye.",5.0
2606,Dr. Johanna Choremis,Ophthalmologist,4.2,75,"Je suis en attente d'une greffe de cornée, et effectivement mes visites à cette docteure sont rapides et peu explicatives, mais j'ai confiance, elle semble très bien savoir ce qu'elle fait et il y a tellement de patients que je suis en mesure de comprendre qu'elle doit s'attarder aux urgences ou aux cas plus importants. Je préfère d'emblée un médecin comme ça ( même si on aimerait en savoir plus) mais compétent...............................André Langlois, Deux Montagnes",4.0
2607,Dr. Johanna Choremis,Ophthalmologist,4.2,75,"Je trouve ce médecin compétente mais ce qu'elle est pressée ! OUf !!! Elle m'a installé des bouchons lacrymales en l'espace de 2 minutes et à 3 minutes , j'étais sortie de son bureau ...en résumé : compétente mais n'a pas prit le temps de m'expliquer les effets secondaires de son intervention .Je me suis résignée a prendre des informations sur internet .Ce n'est pas la première fois que j'ai rendez-vous avec elle et c'est la même chose à chaque fois grrr!Trop pressée la madame .......",3.0
2608,Dr. Johanna Choremis,Ophthalmologist,4.2,75,"Excellent docteur, elle m'a fait une greffe de cornée et je suis très satisfait!",5.0
2609,Dr. Johanna Choremis,Ophthalmologist,4.2,75,"Operation au Lasik chez Lasik MD par Dr. Johanna Choremis. J'etais a -6.0 une myopie... Excellent travail, elle m'a expliqué avant l'opération comment c'etait pour se derouler. Pendant l'operation, elle m'expliquait tous les gestes qu'elle posait. Maitrise bien ce qu'elle fait et je n'ai rien de negatif a dire... ceux qui parlent d'un desavantage d'etre jeune oublient que ce sont ceux la qui sont a l'affut des nouvelles techniques plus efficaces et plus securitaires... Je ne trouve pas le fait d'etre jeune et d'avoir fait des etudes post Doctorat comme elle etre un inconvénient, au contraire! j'aime mieux me faire jouer des les yeux par un jeune qui maitrise bien ses gestes qu'une personne du 3e age qui a du mal a garder ses mains stables...",5.0
2610,Dr. Johanna Choremis,Ophthalmologist,4.2,75,"Wow I totally disagree with some comments here!! My mother had 1 cornea transplanted by an older surgeon, and it took over 1 year for her to see..... While the other eye was done by Dr Choremis, with newer techniques, and she saw weeks later. The surgery was also much shorter in time. I am convinced that younger surgeons are more skilled. My father then saw her for his cataracts and again she was fantastic. He says he sees like when he was a boy!! She was truly amazing from start to end. People should get informed before making such comments. Unfortunately anybody can write anything....",5.0
2611,Dr. Johanna Choremis,Ophthalmologist,4.2,75,"She takes a lot of time to answer your questions and explains well in her answers. However, be careful because she is a very young doctor. If you need a skilled surgeon, experience is important and so is a disadvantage to her right now. I would suggest if considering her for procedures, have it for the cornea only.",5.0
2612,Dr. Johanna Choremis,Ophthalmologist,4.2,75,"Je viens juste de subir une chirurgie de greffe de cornee par cette jeune Medecin, et je suis ravie. J'avais juste un oeil qui fonctionnait, et meme celui la n'etait pas clair. Dans quelques semaines j'ai retrouve la clarte!!! Je n'ai pas vu Clair comme ca depuis 15ans. Elle m'a fait une nouvelle procedure 'dsek' et ceci dans une Demi-heure! Elle a ete sympa et tellement delicate! Incroyable! De plus son enthousiasme avec la retrouvaille de ma vision etait touchante. Merci merci!!",5.0
2613,Dr. Johanna Choremis,Ophthalmologist,4.2,75,"Je crois que cette ophtalmologiste est trop jeune et trop préoccupée par autre chose pour bien faire son travail. Elle m'a opérée pour une cataracte et installation d'une lentille permanente. En visite postopératoire je lui fais part de mon inconfort visuel, car je vois des reflets aveuglants sous certains éclairages. Elle n'a accordé aucune importance à ça et m'a dit qu'elle ne pouvait rien faire. J'ai dû me débrouiller pour trouver un autre ophtalmologiste (dans le privé) qui a procédé à une séance au Laser Yag, ce qui n'a pas changé grand-chose. Même après un an, aucune amélioration. J'ai fait opérer mon autre oeil en privé. Le bonheur total !!!",2.0
2614,Dr. George El Achkar,Ophthalmologist,4.5,26,"Pour moi, le médecin n’a aucune souci de son patience, zéro humanisme. Je pose des questions et tous ce qu’ il me répond : arrêtez de poser des questions, fais moi confiance. 

Je ne sais pas quels sont les critères pour être un bon médecin. Pour moi, un bon médecin est à l’écoute de son patience et surtout répondre aux questions. (C’est la base). De plus, il informe son patience le plus d’information possible. Il peut être bon dans ce qu’il fait ( a confirmer) mais il n’a pas la bonne compétence pour bien communiquer.",3.5
2615,Dr. George El Achkar,Ophthalmologist,4.5,26,"Excellent service, Although many people were frustrated with the previous secretary, everyone is more than satisfied with the professionalism and kindness of Mrs. Samira Hanna, the new secretary.

The doctor himself is very kind, meticulous and competent. I recommend that everyone consults him for eyes problems.",5.0
2616,Dr. George El Achkar,Ophthalmologist,4.5,26,"I found the doctor at the time of the visit, a nice man, however its the after follow up that is horrible, I saw him in August was supposed to follow up with him 2 weeks later and we are now November and still nothing, his clinic never answers the phone, answering machine always full and he has cancelled my appointment twice and still no appointment for follow up, this is ridicules. VERY frustrating that we have to wait 3 months without a follow up and we can not reach anyone.",3.0
2617,Dr. George El Achkar,Ophthalmologist,4.5,26,Grand Merci et reconnaissance a vous et a votre personnelle pour votre écoute et votre gentilesse,5.0
2618,Dr. George El Achkar,Ophthalmologist,4.5,26,"Gentil, calme, patient, bienveillant... wow! Le médecin le plus gentil que j’ai rencontré dans ma vie.",5.0
2619,Dr. George El Achkar,Ophthalmologist,4.5,26,"Si tout les médecins étaient comme lui, ce serait le paradis, médicalement parlant... attentionné, à l écoute, il s'est même souvenu du fait que possédait une moto, il y a vingt ans !!",4.5
2620,Dr. George El Achkar,Ophthalmologist,4.5,26,"Excellent docteur a l'écoute et très minutieux, surtout compétent.",5.0
2621,Dr. George El Achkar,Ophthalmologist,4.5,26,C’est le meilleur au CANADA il a opérer les deux yeux de ma mère à l’intervalle d’une semaine .elle peut voir maintenant de loin et de proche sans lunettes .il est la crème de la crème .,5.0
2622,Dr. George El Achkar,Ophthalmologist,4.5,26,Dr. El-Achkar est un homme à l’écoute de ses patients du jamais vu pour moi. Il prend le temps qu’il faut merci,5.0
2623,Dr. George El Achkar,Ophthalmologist,4.5,26,Dr Achkar semble vraiment soucieux du bien-être de ses patients je le recommande à tous sans exception! Il prend la santé de ces patients à coeur! depuis 2000,5.0
2624,Dr. George El Achkar,Ophthalmologist,4.5,26,"J'ai reçu deux interventions pour les cataractes avec Dr. El Achkar Je suis très heureuse maintenant de bien voir sans lunettes grâce à Dr Ël Achkar. Ce médecin possède toutes les qualités nécessaires et indispensables pour accomplir son travail . Minutie, professionnalisme, respect du patient sont entre autres ce qui défini Dr. El Achkar.
Il mérite toute mon admiration !",5.0
2625,Dr. George El Achkar,Ophthalmologist,4.5,26,Best doctor i’ve ever seen!!!!!!!!!!!!!!!!!!!!!!!!!!,5.0
2626,Dr. George El Achkar,Ophthalmologist,4.5,26,"The best hands in the business

Thank you for your kindness Doc",5.0
2627,Dr. George El Achkar,Ophthalmologist,4.5,26,Knowledgeable and courteous doctor. he discusses and explains the issues well.,5.0
2628,Dr. George El Achkar,Ophthalmologist,4.5,26,"Dr El Ashkar est vraiment un bon docteur, tres attentionné , calme et ecoute ses patients.
J'ai eu deux interventions pour la cataracte et toutes les deux etaient resussies.",5.0
2629,Dr. George El Achkar,Ophthalmologist,4.5,26,Dr Achkar semble vraiment soucieux du bien-être de ses patients. Mon premier rendez-vous avec lui m'a convaincue de son professionnalisme!,5.0
2630,Dr. George El Achkar,Ophthalmologist,4.5,26,"Très bon médecin ! Attentif, attentionné, patient,compréhensif; je le recommande à tous sans exception! Il prend la santé de ces patients à coeur!",5.0
2631,Dr. George El Achkar,Ophthalmologist,4.5,26,"This doctor should clearly explain to a patient what he is doing before or during a test, the secondary effects of the drugs administered in the office before he rush to put them in the patient's eye. His secretary attitude is not a professional one. Not recommended.",1.0
2632,Dr. George El Achkar,Ophthalmologist,4.5,26,"Excellent professional, very knowledgeable, caring and attentive to your needs, takes time to explain the state of health in concise and clear way,I highly recommend him.",5.0
2633,Dr. George El Achkar,Ophthalmologist,4.5,26,Excellent doctor. My mom was referred to Dr. El Achkar by her general doctor. She was a bit scared because she didn't know what to expect. She keep hearing different stories from her friend. She put her trust in Dr. El Achkar and every thing went extremely well. First eye we got to santa Cabrini at seven at eight they brought her up and by nine she was done. He visted her the same day and by noon we were home. This doctor is every kind knowlegable and know what he's doing. He is very polite when he talks and will answer all your concerns. My mom felt very secure in his hands. Second eye was done a month later and all went well. Thank you very much.,5.0
2634,Dr. George El Achkar,Ophthalmologist,4.5,26,"Super bon chirurgien! Dr. El Achkar m'as opéré les yeux pour corriger ma myopie. J'avais très peur durant l'opération...il m'as convaincu en me disant que ca ne ferait pas mal. Et c'etais bien le cas, il est très gentil et soucieux pour ces patients. Je le recommande a tout le monde! Merci Dr El Achkar pour m'avoir aidé à mieux voir la vie! God bless him",5.0
2635,Dr. George El Achkar,Ophthalmologist,4.5,26,"Je ne comprends pas pourquoi tout le monde aime bien ce médecin. Premièrement il nous fait attendre un minimum de 2 heures avant de nous voir puis ses examens sont incomplets. Après avoir vu un nouvel ophtalmo nous avons découvert un grave problème qui aurait pu être évité si Dr. El Achkar l'avait détecté avant...ce qui cause maintenant de multiples complications. Avoir su, je n'aurais jamais perdu mon temps avec ce médecin.",1.5
